mean1,std1,n1,dim1,dist1,mean2,std2,n2,dim2,dist2,time_pald_numpy,time_pald_cupy_multistream,time_pald_cupy,time_pald_cupy_loop,time_pald_cupy_kernels,bound_pald_numpy,bound_pald_cupy_multistream,bound_pald_cupy,bound_pald_cupy_loop,bound_pald_cupy_kernels
0,1,10,1,normal,75,21,10,1,normal,0.00938105583190918,0.0013897418975830078,0.0774071216583252,0.0011675357818603516,0.02578568458557129,0.05464181362798339,0.05464181303977966,0.05464181362798339,0.05464181303977966,0.05464180707931519
0,1,210,1,normal,75,21,10,1,normal,1.1642024517059326,0.011789321899414062,9.923544883728027,0.011442422866821289,3.156764030456543,0.008130683658019035,0.008130684765902433,0.008130683658019035,0.008130684765902433,0.008130684765902433
0,1,210,1,normal,75,21,10,1,normal,1.1710786819458008,0.011823415756225586,9.95307469367981,0.010996103286743164,3.197265625,0.0080633223349837,0.008063324473120949,0.0080633223349837,0.008063323931260542,0.008063324473120949
0,1,210,1,normal,75,21,10,1,normal,1.1663084030151367,0.011627197265625,9.977954626083374,0.011107206344604492,3.1452064514160156,0.008084298328536335,0.00808429934761741,0.008084298328536335,0.00808429934761741,0.008084299889477816
0,1,210,1,normal,75,21,10,1,normal,1.170208215713501,0.011659860610961914,9.90907621383667,0.011034250259399414,3.158595561981201,0.008049481550640213,0.008049482649022882,0.008049481550640213,0.008049482649022882,0.008049482107162475
0,1,210,1,normal,75,21,10,1,normal,1.1689186096191406,0.011470794677734375,9.990287065505981,0.01148366928100586,3.1864967346191406,0.008071125625764536,0.008071126721122049,0.008071125625764536,0.008071125637401234,0.008071126721122049
0,1,410,1,normal,75,21,10,1,normal,4.428712844848633,0.02257680892944336,36.12283730506897,0.02240729331970215,11.66998815536499,0.004724102833337969,0.004724102644693284,0.004724102833337969,0.004724102928524925,0.004724102928524925
0,1,410,1,normal,75,21,10,1,normal,4.445561170578003,0.022899389266967773,36.128636837005615,0.022159337997436523,11.676243782043457,0.004726123034291804,0.004726122674487886,0.004726123034291804,0.004726122674487886,0.004726122674487886
0,1,410,1,normal,75,21,10,1,normal,4.431596994400024,0.023183345794677734,35.90788817405701,0.02202129364013672,11.699661493301392,0.004743870791059824,0.0047438700993855795,0.004743870791059824,0.004743870383217221,0.004743870383217221
0,1,410,1,normal,75,21,10,1,normal,4.421447038650513,0.0230863094329834,35.960402488708496,0.022028207778930664,11.681203603744507,0.004735234919295637,0.004735234237852551,0.004735234919295637,0.004735234237852551,0.004735234237852551
0,1,410,1,normal,75,21,10,1,normal,4.392751455307007,0.02315378189086914,35.95083165168762,0.021586179733276367,11.649651527404785,0.004745906130595164,0.00474590573992048,0.004745906130595164,0.00474590573992048,0.00474590573992048
0,1,610,1,normal,75,21,10,1,normal,10.178497791290283,0.03422689437866211,79.43953371047974,0.034607648849487305,25.458020448684692,0.0034202448376053035,0.0034202468010687058,0.0034202448376053035,0.0034202464165226107,0.0034202475701608968
0,1,610,1,normal,75,21,10,1,normal,10.224097967147827,0.03452730178833008,79.27153062820435,0.03360295295715332,25.435680866241455,0.0034249120307264713,0.003424914421573762,0.0034249120307264713,0.0034249136524815713,0.0034249148061198573
0,1,610,1,normal,75,21,10,1,normal,10.214571714401245,0.03589630126953125,78.86475968360901,0.033411264419555664,25.370080947875977,0.0034161460727393633,0.0034161479242386357,0.0034161460727393633,0.003416147155146445,0.003416148308784731
0,1,610,1,normal,75,21,10,1,normal,10.210721015930176,0.03438735008239746,79.29682397842407,0.03343796730041504,25.29079008102417,0.003419178048959648,0.003419180070200274,0.003419178048959648,0.003419179685654179,0.003419180839292465
0,1,610,1,normal,75,21,10,1,normal,10.19640302658081,0.03444838523864746,79.23358225822449,0.03353476524353027,25.322310209274292,0.003427278051955569,0.003427280149152202,0.003427278051955569,0.003427279764606107,0.0034272805336982974
0,1,810,1,normal,75,21,10,1,normal,18.201793909072876,0.04736137390136719,138.3215537071228,0.044875144958496094,45.004356384277344,0.0027056472753401823,0.0027056478872531796,0.0027056472753401823,0.0027056478872531796,0.0027056478872531796
0,1,810,1,normal,75,21,10,1,normal,18.224720239639282,0.04857301712036133,138.4753918647766,0.04476618766784668,44.51714086532593,0.0027020948121228476,0.0027020957411789314,0.0027020948121228476,0.0027020954504245664,0.002702096031933296
0,1,810,1,normal,75,21,10,1,normal,18.206033945083618,0.0484929084777832,139.23651146888733,0.0447695255279541,44.94327640533447,0.0027039986438723287,0.0027039987284962724,0.0027039986438723287,0.0027039987284962724,0.0027039987284962724
0,1,810,1,normal,75,21,10,1,normal,18.21361255645752,0.04943442344665527,137.79542541503906,0.04515480995178223,44.702900886535645,0.0027002591657707075,0.002700259045856755,0.0027002591657707075,0.002700259045856755,0.0027002596273654846
0,1,810,1,normal,75,21,10,1,normal,18.205851793289185,0.04826211929321289,138.2195782661438,0.04453468322753906,44.65025568008423,0.0026967339569432688,0.0026967336491840643,0.0026967339569432688,0.0026967336491840643,0.002696733939938429
0,1,10,1,normal,75,21,210,1,normal,1.1735584735870361,0.012387275695800781,10.001038312911987,0.011035680770874023,3.15203595161438,0.008066509738701735,0.00806651007045399,0.008066509738701735,0.00806651007045399,0.00806651007045399
0,1,10,1,normal,75,21,210,1,normal,1.1717939376831055,0.01150822639465332,9.951178312301636,0.011101245880126953,3.164207935333252,0.008105852539672746,0.008105853470889005,0.008105852539672746,0.008105852929028597,0.008105853470889005
0,1,10,1,normal,75,21,210,1,normal,1.1673951148986816,0.011537551879882812,9.91393494606018,0.011466741561889648,3.167330503463745,0.008091846968634183,0.008091847463087602,0.008091846968634183,0.008091847463087602,0.008091846379366788
0,1,10,1,normal,75,21,210,1,normal,1.1819932460784912,0.011782407760620117,9.838029384613037,0.011062145233154297,3.147955894470215,0.008127906745221989,0.008127906647595492,0.008127906745221989,0.008127906647595492,0.008127906105735085
0,1,10,1,normal,75,21,210,1,normal,1.1768157482147217,0.011649608612060547,9.846844911575317,0.010987997055053711,3.1397805213928223,0.008076553008536123,0.008076553453098644,0.008076553008536123,0.008076553453098644,0.008076553994959051
0,1,210,1,normal,75,21,210,1,normal,4.4150450229644775,0.02290487289428711,35.96398568153381,0.022042274475097656,11.593430519104004,0.004812367553824285,0.0048123620805286225,0.004812367553824285,0.004812362648191906,0.004812359809875488
0,1,210,1,normal,75,21,210,1,normal,4.435609340667725,0.024158716201782227,36.06830310821533,0.020916461944580078,11.721040964126587,0.004809615647668015,0.004809608913603283,0.004809615647668015,0.00480961004892985,0.004809606642950149
0,1,210,1,normal,75,21,210,1,normal,4.46060848236084,0.023334264755249023,35.95904350280762,0.021514177322387695,11.771355152130127,0.004808080029145553,0.004808073384421212,0.004808080029145553,0.004808073952084496,0.004808070546104794
0,1,210,1,normal,75,21,210,1,normal,4.443408966064453,0.023148775100708008,36.01650786399841,0.021630287170410156,11.695688724517822,0.004812953662285387,0.004812946773710705,0.004812953662285387,0.004812947909037272,0.004812944503057571
0,1,210,1,normal,75,21,210,1,normal,4.416823625564575,0.02333998680114746,36.11027526855469,0.021748065948486328,11.674399375915527,0.004823753288869515,0.004823746000017439,0.004823753288869515,0.004823747135344006,0.0048237448646908715
0,1,410,1,normal,75,21,210,1,normal,10.191136837005615,0.034410953521728516,79.12193870544434,0.033518075942993164,25.32068133354187,0.0034496017195602335,0.0034496134327303978,0.0034496017195602335,0.0034496118945460167,0.003449618431829637
0,1,410,1,normal,75,21,210,1,normal,10.168798685073853,0.034510135650634766,79.26041889190674,0.03340315818786621,25.363226413726807,0.0034461551126640693,0.003446164438801427,0.0034461551126640693,0.0034461636697092363,0.0034461682842623804
0,1,410,1,normal,75,21,210,1,normal,10.158156156539917,0.03735804557800293,79.40199947357178,0.03353738784790039,25.322864294052124,0.003460096544555485,0.0034601073111257246,0.003460096544555485,0.003460105772941343,0.0034601111565866777
0,1,410,1,normal,75,21,210,1,normal,10.19459867477417,0.03432965278625488,79.30986332893372,0.03335762023925781,25.53312873840332,0.003447790615687046,0.0034477987597065587,0.003447790615687046,0.0034477972215221776,0.0034478010669831308
0,1,410,1,normal,75,21,210,1,normal,10.163527965545654,0.034699440002441406,79.39014649391174,0.0343782901763916,25.581909656524658,0.0034432193960026976,0.0034432295830019058,0.0034432193960026976,0.0034432280448175247,0.003443233428462859
0,1,610,1,normal,75,21,210,1,normal,18.151957511901855,0.04587388038635254,138.87362718582153,0.04463601112365723,44.8325092792511,0.002701768237020462,0.0027017831802368165,0.002701768237020462,0.002701782598728087,0.0027017840524999107
0,1,610,1,normal,75,21,210,1,normal,18.17932415008545,0.04855513572692871,138.64182877540588,0.04471302032470703,44.73103737831116,0.0027018091498181426,0.002701822141321694,0.0027018091498181426,0.0027018215598129643,0.002701823013584788
0,1,610,1,normal,75,21,210,1,normal,18.226630926132202,0.0485072135925293,138.92512345314026,0.0445857048034668,44.86839556694031,0.0027068300974962146,0.002706845504481618,0.0027068300974962146,0.0027068449229728886,0.0027068463767447124
0,1,610,1,normal,75,21,210,1,normal,18.269931316375732,0.04858589172363281,138.618896484375,0.04461169242858887,44.67027449607849,0.0027064845624697642,0.002706498343770097,0.0027064845624697642,0.0027064974715070027,0.002706499216033191
0,1,610,1,normal,75,21,210,1,normal,18.228564977645874,0.04819011688232422,138.26505422592163,0.04423356056213379,44.747849225997925,0.002707768003561827,0.002707782605799233,0.002707768003561827,0.0027077823150448684,0.0027077837688166922
0,1,810,1,normal,75,21,210,1,normal,28.750975608825684,0.06837177276611328,215.26190614700317,0.05872511863708496,69.57590222358704,0.002237592679986406,0.0022375910889868645,0.002237592679986406,0.0022375910889868645,0.002237590621499454
0,1,810,1,normal,75,21,210,1,normal,28.876533031463623,0.060758352279663086,215.27485275268555,0.057496070861816406,69.34387254714966,0.0022391218146840543,0.0022391193053301643,0.0022391218146840543,0.0022391193053301643,0.0022391188378427544
0,1,810,1,normal,75,21,210,1,normal,28.718668222427368,0.0597224235534668,214.92458081245422,0.05950331687927246,68.740243434906,0.0022321887241300467,0.0022321874020146387,0.0022321887241300467,0.0022321874020146387,0.0022321869345272288
0,1,810,1,normal,75,21,210,1,normal,28.755446434020996,0.06106114387512207,215.37625789642334,0.05883383750915527,69.13849472999573,0.002240876795135952,0.002240874954298431,0.002240876795135952,0.002240875188042136,0.0022408742530673157
0,1,810,1,normal,75,21,210,1,normal,28.812647342681885,0.05970954895019531,215.34436988830566,0.057578325271606445,69.1402497291565,0.0022410830668787188,0.0022410815837336524,0.0022410830668787188,0.0022410818174773573,0.002241081349989947
0,1,10,1,normal,75,21,410,1,normal,4.456578969955444,0.023238420486450195,36.17006182670593,0.021350383758544922,11.577023029327393,0.004758334248178008,0.004758333592187791,0.004758334248178008,0.0047583341598510746,0.004758333024524507
0,1,10,1,normal,75,21,410,1,normal,4.433106184005737,0.02316761016845703,35.92788791656494,0.021933317184448242,11.674704313278198,0.004736185475247912,0.004736184222357613,0.004736185475247912,0.004736185073852539,0.004736183938525972
0,1,10,1,normal,75,21,410,1,normal,4.4243974685668945,0.023217201232910156,36.05728268623352,0.022057533264160156,11.677231550216675,0.004759876623934484,0.004759875649497623,0.004759876623934484,0.004759875933329264,0.004759875081834339
0,1,10,1,normal,75,21,410,1,normal,4.432955741882324,0.0232546329498291,36.00827097892761,0.0219423770904541,11.611910343170166,0.004755489968174576,0.004755489882968721,0.004755489968174576,0.004755490166800363,0.004755489315305437
0,1,10,1,normal,75,21,410,1,normal,4.434146881103516,0.023082494735717773,36.00843548774719,0.021957874298095703,11.562081575393677,0.004742203091247089,0.004742202588490077,0.004742203091247089,0.004742203156153361,0.004742201736995152
0,1,210,1,normal,75,21,410,1,normal,10.219260931015015,0.0354616641998291,78.8151068687439,0.03342294692993164,25.40723991394043,0.0034584314936657785,0.0034584387656181087,0.0034584314936657785,0.003458437611979823,0.003458439150164204
0,1,210,1,normal,75,21,410,1,normal,10.18174409866333,0.03400135040283203,78.7996711730957,0.03346872329711914,25.44162368774414,0.0034610472760404024,0.0034610536790663196,0.0034610472760404024,0.003461052909974129,0.003461054063612415
0,1,210,1,normal,75,21,410,1,normal,10.195542335510254,0.034763336181640625,79.01145625114441,0.03336524963378906,25.394510507583618,0.0034639841528946026,0.003463991995780699,0.0034639841528946026,0.0034639904575963173,0.003463991995780699
0,1,210,1,normal,75,21,410,1,normal,10.155265808105469,0.036069631576538086,79.50213551521301,0.03357815742492676,25.372828722000122,0.003461408895465201,0.0034614159214881157,0.003461408895465201,0.00346141476784983,0.003461416306034211
0,1,210,1,normal,75,21,410,1,normal,10.226564645767212,0.03448653221130371,79.76738429069519,0.03363919258117676,25.525875329971313,0.003464542850287075,0.0034645499721650155,0.003464542850287075,0.0034645488185267295,0.0034645503567111106
0,1,410,1,normal,75,21,410,1,normal,18.088603496551514,0.0457005500793457,138.14102983474731,0.044605255126953125,44.5396990776062,0.002734105194350176,0.0027341156471066357,0.002734105194350176,0.0027341150655979065,0.00273411651936973
0,1,410,1,normal,75,21,410,1,normal,18.14141535758972,0.0460047721862793,137.8150339126587,0.0444798469543457,44.592222452163696,0.0027332598661533613,0.0027332750762381203,0.0027332598661533613,0.002733274494729391,0.002733275948501215
0,1,410,1,normal,75,21,410,1,normal,18.24121332168579,0.04838132858276367,137.90909457206726,0.04431462287902832,44.49554085731506,0.0027349380607135654,0.002734954182694598,0.0027349380607135654,0.0027349536011858685,0.002734955345712057
0,1,410,1,normal,75,21,410,1,normal,18.241371154785156,0.04609823226928711,137.7802460193634,0.044618844985961914,44.61284375190735,0.002733322661278616,0.002733338169935273,0.002733322661278616,0.0027333378791809084,0.002733339042198367
0,1,410,1,normal,75,21,410,1,normal,18.160431146621704,0.048311471939086914,138.14691996574402,0.04448270797729492,44.67009663581848,0.002731600986086797,0.002731616613341541,0.002731600986086797,0.0027316163225871762,0.0027316177763589996
0,1,610,1,normal,75,21,410,1,normal,28.782949447631836,0.06018209457397461,215.40981316566467,0.05910086631774902,69.66211581230164,0.0022595182472863727,0.002259516949747123,0.0022595182472863727,0.002259516716003418,0.002259515781028598
0,1,610,1,normal,75,21,410,1,normal,28.722822189331055,0.06085085868835449,215.40181398391724,0.05901598930358887,69.57242369651794,0.0022595860469826774,0.0022595835667030485,0.0022595860469826774,0.0022595835667030485,0.002259583099215638
0,1,610,1,normal,75,21,410,1,normal,28.84116506576538,0.060882568359375,216.12436532974243,0.058953285217285156,69.56816244125366,0.0022621281135984475,0.002262127165700875,0.0022621281135984475,0.002262127165700875,0.002262126230726055
0,1,610,1,normal,75,21,410,1,normal,28.823716402053833,0.05955862998962402,216.2739827632904,0.05928659439086914,69.53660559654236,0.002261175302367729,0.002261174660102994,0.002261175302367729,0.002261174426359289,0.0022611734913844687
0,1,610,1,normal,75,21,410,1,normal,28.698601245880127,0.059638023376464844,215.34161758422852,0.0590670108795166,69.72842288017273,0.002261727789908735,0.0022617260615030925,0.002261727789908735,0.0022617258277593875,0.0022617248927845673
0,1,810,1,normal,75,21,410,1,normal,42.43976426124573,0.09209871292114258,308.03238344192505,0.09414029121398926,100.17769598960876,0.0019297263970437704,0.0019297257798617004,0.0019297263970437704,0.0019297259752867652,0.0019297259752867652
0,1,810,1,normal,75,21,410,1,normal,42.482436656951904,0.08585166931152344,307.9403796195984,0.09116029739379883,99.52090263366699,0.001935432021960584,0.0019354323871800156,0.001935432021960584,0.0019354323871800156,0.0019354323871800156
0,1,810,1,normal,75,21,410,1,normal,42.42596888542175,0.08587121963500977,308.3660337924957,0.09132933616638184,100.19095802307129,0.0019318363511699446,0.001931835784286749,0.0019318363511699446,0.001931835784286749,0.001931835784286749
0,1,810,1,normal,75,21,410,1,normal,42.57047152519226,0.08579683303833008,308.82438373565674,0.09108877182006836,99.88993167877197,0.0019381249659576074,0.0019381263216987985,0.0019381249659576074,0.0019381263216987985,0.0019381263216987985
0,1,810,1,normal,75,21,410,1,normal,42.54163098335266,0.0858008861541748,308.17532300949097,0.091217041015625,99.93729662895203,0.001935191834298578,0.0019351922097753306,0.001935191834298578,0.0019351924052003954,0.0019351922097753306
0,1,10,1,normal,75,21,610,1,normal,10.300788879394531,0.03504204750061035,80.14507341384888,0.03342032432556152,25.483532190322876,0.003432101562899773,0.003432102357187579,0.003432101562899773,0.003432102357187579,0.003432102357187579
0,1,10,1,normal,75,21,610,1,normal,10.238449573516846,0.034462690353393555,79.46240782737732,0.03339838981628418,25.392937183380127,0.0034446939647684908,0.0034446947036250947,0.0034446939647684908,0.0034446947036250947,0.0034446947036250947
0,1,10,1,normal,75,21,610,1,normal,10.271625280380249,0.03472471237182617,79.36779689788818,0.03348684310913086,25.423038005828857,0.0034344994582062686,0.003434501155730217,0.0034344994582062686,0.003434500386638026,0.003434501155730217
0,1,10,1,normal,75,21,610,1,normal,10.214810609817505,0.03449296951293945,79.26359987258911,0.033627986907958984,25.50101065635681,0.003427521693536689,0.0034275231822844475,0.003427521693536689,0.003427522413192257,0.0034275231822844475
0,1,10,1,normal,75,21,610,1,normal,10.27229118347168,0.03470444679260254,78.98015546798706,0.03356814384460449,25.44853949546814,0.0034273608413138133,0.0034273620574705064,0.0034273608413138133,0.003427361672924411,0.0034273624420166015
0,1,210,1,normal,75,21,610,1,normal,18.18067717552185,0.05713200569152832,138.3277132511139,0.044666290283203125,44.74417185783386,0.0027182489021683755,0.0027182567410352753,0.0027182489021683755,0.0027182564502809107,0.0027182564502809107
0,1,210,1,normal,75,21,610,1,normal,18.3320791721344,0.04600358009338379,138.17289972305298,0.04455757141113281,44.93463945388794,0.002717968707288857,0.00271797529081019,0.002717968707288857,0.00271797529081019,0.00271797529081019
0,1,210,1,normal,75,21,610,1,normal,18.21513080596924,0.04830336570739746,138.20599937438965,0.04452228546142578,44.66673445701599,0.002722581162641736,0.0027225889810701697,0.002722581162641736,0.0027225889810701697,0.0027225889810701697
0,1,210,1,normal,75,21,610,1,normal,18.262622833251953,0.04596519470214844,138.0712115764618,0.04544639587402344,44.5550479888916,0.0027114433930124286,0.0027114501813562905,0.0027114433930124286,0.0027114501813562905,0.0027114501813562905
0,1,210,1,normal,75,21,610,1,normal,18.223613739013672,0.048308610916137695,138.8849172592163,0.04464149475097656,44.433839321136475,0.002712791783522163,0.0027127984093456734,0.002712791783522163,0.0027127981185913084,0.002712798700100038
0,1,410,1,normal,75,21,610,1,normal,28.80132007598877,0.05837607383728027,215.45618414878845,0.06054401397705078,69.3644187450409,0.002267019364673451,0.002267018018984327,0.002267019364673451,0.002267018018984327,0.0022670175514969172
0,1,410,1,normal,75,21,610,1,normal,28.720256328582764,0.06090497970581055,215.11646246910095,0.05914711952209473,69.49887657165527,0.0022673617124595543,0.002267359752281039,0.0022673617124595543,0.002267359518537334,0.0022673592847936293
0,1,410,1,normal,75,21,610,1,normal,28.89610457420349,0.059838294982910156,215.4261405467987,0.07195734977722168,69.6462299823761,0.0022689189686174284,0.00226891695284376,0.0022689189686174284,0.00226891695284376,0.0022689164853563495
0,1,410,1,normal,75,21,610,1,normal,28.842613458633423,0.061174631118774414,215.27699255943298,0.059236764907836914,69.63619303703308,0.002263890617263449,0.0022638886582617666,0.002263890617263449,0.0022638888920054716,0.0022638881907743567
0,1,410,1,normal,75,21,610,1,normal,28.87658429145813,0.05969524383544922,215.15089893341064,0.05935359001159668,69.54151654243469,0.0022705234800266694,0.00227052230460971,0.0022705234800266694,0.00227052230460971,0.00227052136963489
0,1,610,1,normal,75,21,610,1,normal,42.48377728462219,0.08396005630493164,307.4659233093262,0.09130120277404785,99.92303323745728,0.0019424211607922998,0.0019424217646239234,0.0019424211607922998,0.0019424219600489882,0.0019424217646239234
0,1,610,1,normal,75,21,610,1,normal,42.4182550907135,0.08532094955444336,308.1463420391083,0.09126949310302734,100.21950268745422,0.0019412734169483301,0.0019412740332181338,0.0019412734169483301,0.0019412742286431986,0.0019412742286431986
0,1,610,1,normal,75,21,610,1,normal,42.46406173706055,0.08629441261291504,307.9634602069855,0.0910646915435791,99.81828689575195,0.0019434345397200646,0.0019434346527349754,0.0019434345397200646,0.0019434346527349754,0.0019434346527349754
0,1,610,1,normal,75,21,610,1,normal,42.61425805091858,0.08594942092895508,307.93453884124756,0.09286379814147949,100.35416913032532,0.0019446482399980633,0.0019446501966382636,0.0019446482399980633,0.0019446501966382636,0.0019446501966382636
0,1,610,1,normal,75,21,610,1,normal,42.59185075759888,0.08610224723815918,308.98685669898987,0.09270596504211426,100.35583591461182,0.001944917654667334,0.0019449185152522854,0.001944917654667334,0.0019449185152522854,0.0019449187106773502
0,1,810,1,normal,75,21,610,1,normal,58.81129217147827,0.11951899528503418,417.02365732192993,0.13175082206726074,134.83343076705933,0.0017034237743707228,,0.0017034237743707228,0.001703427878903671,0.001703427878903671
0,1,810,1,normal,75,21,610,1,normal,58.81335091590881,0.12185335159301758,417.2533040046692,0.1356661319732666,135.47486090660095,0.0017056805600807897,,0.0017056805600807897,0.0017056851319863762,0.0017056851319863762
0,1,810,1,normal,75,21,610,1,normal,58.93337535858154,0.1248927116394043,418.9432716369629,0.13521242141723633,135.55596327781677,0.0017019953448420585,,0.0017019953448420585,0.0017020002217359945,0.0017020003896364023
0,1,810,1,normal,75,21,610,1,normal,59.08707046508789,0.12507104873657227,418.1586000919342,0.13506388664245605,135.4671003818512,0.0017033394435179226,,0.0017033394435179226,0.0017033444324009855,0.0017033446003013933
0,1,810,1,normal,75,21,610,1,normal,58.81975769996643,0.12422871589660645,417.65765285491943,0.13435673713684082,135.6536784172058,0.0016999071002231313,,0.0016999071002231313,0.0016999127159655933,0.001699913051766409
0,1,10,1,normal,75,21,810,1,normal,18.205456972122192,0.04850959777832031,139.22237825393677,0.04634904861450195,44.348849296569824,0.002702351940832653,0.0027023527680373775,0.002702351940832653,0.0027023524772830125,0.0027023527680373775
0,1,10,1,normal,75,21,810,1,normal,18.317391395568848,0.04850292205810547,138.64734411239624,0.044946908950805664,44.93096685409546,0.002706191070721044,0.002706192179424007,0.002706191070721044,0.002706192179424007,0.002706192179424007
0,1,10,1,normal,75,21,810,1,normal,18.251694202423096,0.04865002632141113,137.84796476364136,0.045369863510131836,44.83529782295227,0.002697816444578913,0.0026978169999471524,0.002697816444578913,0.002697816709192788,0.0026978169999471524
0,1,10,1,normal,75,21,810,1,normal,18.27867555618286,0.04649472236633301,138.06344270706177,0.04507255554199219,44.39765930175781,0.002706927488498059,0.002706928078721209,0.002706927488498059,0.002706928078721209,0.002706928078721209
0,1,10,1,normal,75,21,810,1,normal,18.1937198638916,0.0485997200012207,138.29177975654602,0.04787158966064453,44.76271939277649,0.0027023559123395026,0.0027023565478441194,0.0027023559123395026,0.0027023559663353898,0.0027023562570897544
0,1,210,1,normal,75,21,810,1,normal,28.84488081932068,0.06013655662536621,215.55166459083557,0.059166669845581055,69.88877129554749,0.002253238540519737,,0.002253238540519737,0.0022532369576248466,0.0022532367238811417
0,1,210,1,normal,75,21,810,1,normal,28.950331211090088,0.061094045639038086,216.1167540550232,0.06191110610961914,69.19293761253357,0.0022538474881328772,0.0022538456262326707,0.0022538474881328772,0.0022538456262326707,0.0022538456262326707
0,1,210,1,normal,75,21,810,1,normal,28.838263750076294,0.06129169464111328,215.04601287841797,0.0588836669921875,69.24632120132446,0.002247943797331228,0.002247942662706562,0.002247943797331228,0.002247942662706562,0.002247942662706562
0,1,210,1,normal,75,21,810,1,normal,28.971137285232544,0.06126976013183594,215.56640720367432,0.05833578109741211,69.65861487388611,0.0022529549650009057,0.00225295342651068,0.0022529549650009057,0.00225295342651068,0.002252953192766975
0,1,210,1,normal,75,21,810,1,normal,28.858880043029785,0.060088157653808594,215.08839535713196,0.06180262565612793,69.45002627372742,0.0022516149538744554,0.002251613841337316,0.0022516149538744554,0.002251613841337316,0.002251613841337316
0,1,410,1,normal,75,21,810,1,normal,42.58815908432007,0.08478236198425293,308.04704785346985,0.09316372871398926,99.48715472221375,0.0019385600196336794,0.001938559579067543,0.0019385600196336794,0.001938559579067543,0.001938559579067543
0,1,410,1,normal,75,21,810,1,normal,42.62666440010071,0.08645057678222656,307.0279154777527,0.0968170166015625,99.65026545524597,0.0019415650875714327,0.001941564239439417,0.0019415650875714327,0.001941564239439417,0.0019415640440143523
0,1,410,1,normal,75,21,810,1,normal,42.64484715461731,0.08654546737670898,307.5791413784027,0.09341692924499512,99.70940208435059,0.0019403829686677045,0.0019403840674728644,0.0019403829686677045,0.0019403840674728644,0.0019403840674728644
0,1,410,1,normal,75,21,810,1,normal,42.60876226425171,0.08704996109008789,307.0381374359131,0.09306025505065918,99.83891701698303,0.0019399285962289421,0.0019399287270717934,0.0019399285962289421,0.0019399287270717934,0.0019399287270717934
0,1,410,1,normal,75,21,810,1,normal,42.471729040145874,0.08547759056091309,309.2589988708496,0.09156680107116699,101.54247045516968,0.0019465567310180032,0.0019465567635708167,0.0019465567310180032,0.0019465567635708167,0.0019465567635708167
0,1,610,1,normal,75,21,810,1,normal,59.22642254829407,0.12189912796020508,415.8637635707855,0.13115549087524414,134.83039021492004,0.0017028358393768844,,0.0017028358393768844,0.0017028400595759002,0.0017028400595759002
0,1,610,1,normal,75,21,810,1,normal,58.79681658744812,0.12219429016113281,415.508727312088,0.13310813903808594,134.80405282974243,0.0017046176449470529,,0.0017046176449470529,0.0017046228261061117,0.0017046228261061117
0,1,610,1,normal,75,21,810,1,normal,58.94167947769165,0.12387681007385254,415.6597397327423,0.14249610900878906,134.7296781539917,0.0017049931332804883,,0.0017049931332804883,0.0017049979156171771,0.0017049979156171771
0,1,610,1,normal,75,21,810,1,normal,58.93238592147827,0.12290740013122559,414.98245334625244,0.12951231002807617,134.61554527282715,0.0017057282965214306,,0.0017057282965214306,0.0017057334873038278,0.0017057334873038278
0,1,610,1,normal,75,21,810,1,normal,60.18945860862732,0.12208795547485352,415.87472677230835,0.13017749786376953,134.14834475517273,0.001704368766179743,,0.001704368766179743,0.0017043731581996863,0.0017043731581996863
0,1,810,1,normal,75,21,810,1,normal,77.56927990913391,0.1782853603363037,540.7445261478424,0.17875957489013672,175.87371134757996,0.001521246289503155,,0.001521246289503155,0.001521263004821024,0.0015212631519929863
0,1,810,1,normal,75,21,810,1,normal,78.07355070114136,0.16577601432800293,540.2152192592621,0.18066191673278809,177.3994174003601,0.0015205229978451247,,0.0015205229978451247,0.0015205368583585009,0.0015205370055304634
0,1,810,1,normal,75,21,810,1,normal,77.94297552108765,0.16625022888183594,540.7235732078552,0.1819000244140625,177.14891910552979,0.0015228155824898108,,0.0015228155824898108,0.0015228324466281468,0.0015228324466281468
0,1,810,1,normal,75,21,810,1,normal,77.90337944030762,0.1662464141845703,540.047735452652,0.18239712715148926,177.10292792320251,0.0015226267083445174,,0.0015226267083445174,0.0015226402400452413,0.0015226402400452413
0,1,810,1,normal,75,21,810,1,normal,77.91824555397034,0.1650092601776123,542.1526000499725,0.17967534065246582,176.82788252830505,0.0015230980077396055,,0.0015230980077396055,0.001523112220528685,0.0015231123677006474
0,1,10,1,normal,75,41,10,1,normal,0.020557403564453125,0.0021877288818359375,0.07812976837158203,0.0011749267578125,0.02530837059020996,0.05464088775609669,0.054640889167785645,0.05464088775609669,0.054640889167785645,0.054640889167785645
0,1,10,1,normal,75,41,10,1,normal,0.00888967514038086,0.0014188289642333984,0.08017325401306152,0.0011582374572753906,0.02545642852783203,0.05416808603821616,0.054168093204498294,0.05416808603821616,0.05416808724403381,0.05416808724403381
0,1,10,1,normal,75,41,10,1,normal,0.008625268936157227,0.001444101333618164,0.07905411720275879,0.0011551380157470703,0.025786399841308594,0.05312046631190338,0.05312046408653259,0.05312046631190338,0.05312046408653259,0.05312046408653259
0,1,10,1,normal,75,41,10,1,normal,0.008739233016967773,0.0014069080352783203,0.07773542404174805,0.0011477470397949219,0.02501845359802246,0.052625765043653926,0.05262576937675476,0.052625765043653926,0.05262576937675476,0.05262576937675476
