rows,cols,vals
284,309,0.00301238652430357
294,309,0.00367172879851738
295,309,0.00333709691093877
297,309,0.00473856558785808
2,310,0.00441163341181325
15,310,0.00474666943257942
21,310,0.00385042764959115
23,310,0.00412833131428809
27,310,0.00347337881875504
31,310,0.00334856330373818
36,310,0.00495456919848738
38,310,0.00409364990628761
42,310,0.00281896505268346
45,310,0.00383706851924838
55,310,0.00302001544715158
60,310,0.00407220778395584
64,310,0.00406528855477035
69,310,0.00356523578239971
71,310,0.00291450765076751
76,310,0.00328287619322554
79,310,0.00460608871620681
82,310,0.00279378683188274
89,310,0.00466246245828098
99,310,0.0028301687458272
104,310,0.00329906726002911
110,310,0.00444867668358903
117,310,0.00311575803740241
119,310,0.00299251904959779
131,310,0.00319837771349303
132,310,0.00454944166221857
136,310,0.00306793569181005
139,310,0.00293193137746946
142,310,0.0031630283004545
155,310,0.00319822550424985
162,310,0.00280330558037621
181,310,0.00303480982496517
183,310,0.00299932754064199
191,310,0.00324497900804363
196,310,0.00364200286821014
198,310,0.00390104740898527
204,310,0.00377450495771005
206,310,0.00376410054254619
208,310,0.00304130969475116
213,310,0.00335661007447107
225,310,0.00399728581638225
227,310,0.00364056662599989
241,310,0.00297186879720554
243,310,0.00279326193675858
255,310,0.00327209611431987
271,310,0.00313994253852554
285,310,0.00336471026402091
286,310,0.00512912483583175
297,310,0.00501621000535249
299,310,0.0027827107642098
314,320,0.00287007945210531
314,322,0.00295563976912393
318,323,0.00453235073328128
315,324,0.00306015508928986
323,324,0.00313472777922563
317,325,0.00276626881831063
323,326,0.00399989723408835
318,327,0.00273830858220197
320,327,0.00304223200858913
323,327,0.00451681524641325
318,328,0.00406744779143191
323,328,0.00328350385720751
327,328,0.00489303988740228
319,330,0.00417477979292397
323,330,0.00314232744869991
324,330,0.00336854937084132
328,330,0.00291102315185588
312,331,0.00279484633184012
324,331,0.00295869572874312
317,333,0.00293676939353043
324,334,0.00327662751611537
325,334,0.0029224626597385
329,334,0.00353525907413786
330,334,0.00391074485126573
332,334,0.00282271717430902
333,334,0.00284544969604278
334,335,0.0039290902386655
311,336,0.00319524820617567
320,336,0.00299223977460165
320,337,0.00361935828152405
327,337,0.00362022972826665
328,337,0.00298536980885556
330,338,0.00287612944362106
332,338,0.00299401782209439
319,339,0.00321852258858876
323,339,0.0033506511312153
336,339,0.00304810899267553
316,340,0.00310550315873286
328,340,0.00346798303054002
323,341,0.00380255341426002
327,341,0.00341862032160058
328,341,0.00423025306500757
337,341,0.00280109774741798
340,341,0.00355305775072708
311,342,0.00279492773680747
313,342,0.00362886153362214
316,342,0.00286074902740039
318,342,0.00288631597117307
319,342,0.00479367163180625
323,342,0.00349983822925328
339,342,0.00420343828009
340,342,0.00331735719721881
318,343,0.00473058871199725
319,343,0.00277054379552017
324,343,0.0028424538487887
330,343,0.00426167067866156
320,345,0.00276269177806548
330,345,0.00274116912095306
332,345,0.00405064111453364
334,345,0.00302046675267221
313,346,0.00285202387209336
320,346,0.00279366945079915
327,346,0.00447803988191758
336,346,0.00443968038762008
337,346,0.00277140102794923
327,347,0.00296501818071942
343,347,0.00293596800088356
320,348,0.00322477740818681
335,348,0.00281923695447962
337,348,0.00316324027875138
345,348,0.0038270774230974
332,349,0.00286430006380671
342,349,0.00308672469837388
345,349,0.00293652284520884
320,350,0.00397705596235718
327,350,0.00394348070547169
345,350,0.00270916740440755
346,350,0.00316136278544064
318,351,0.00329555976879707
327,351,0.00326436672782085
330,351,0.00336191873786371
335,351,0.00301121909008324
337,351,0.0030705731966619
346,351,0.00459071342201311
345,352,0.00271427559342254
315,353,0.00290272853920697
317,353,0.00286770246633048
320,353,0.00270049595539299
324,353,0.00339031486385708
330,353,0.00278341331929527
333,353,0.00342325031324106
346,353,0.00367459002915955
351,353,0.00648049615595189
351,354,0.00299291954152659
314,355,0.00278071487043581
323,355,0.00325057117840316
324,355,0.00307054441672409
327,355,0.00323569823897195
333,355,0.00310948707121005
339,355,0.0045008184239968
341,355,0.00301646142986887
342,355,0.00292500526833321
353,355,0.00405711298919433
324,356,0.00456511727105546
331,356,0.00396972218599173
335,356,0.00305819952138301
345,356,0.0030410781299639
348,356,0.00271075792920337
311,357,0.00342571237509447
352,357,0.00278395821332871
313,358,0.00354073726926592
319,358,0.00273033736152438
331,358,0.00316735495773684
346,358,0.00439190301856612
351,358,0.00305177275818085
352,358,0.00310483612025944
356,358,0.00316162299316084
318,359,0.0037217129613436
323,359,0.00377302107668531
324,359,0.00313532496284502
326,359,0.00279085237770153
328,359,0.00315903218810211
330,359,0.00510375824529256
337,359,0.00363202163892484
338,359,0.00325771549469556
341,359,0.00323911988216365
345,359,0.00325750464477679
348,359,0.00290471907940301
351,359,0.0056471622243503
353,359,0.00325633449067008
354,359,0.00292786191402048
317,360,0.00305520260676058
325,360,0.00270209459077541
316,361,0.00349884360209291
319,362,0.00358069834793602
330,362,0.00475333490551286
339,362,0.00271044404575514
343,362,0.0031492614684445
345,362,0.0031561295203747
346,362,0.0042869372448634
348,362,0.00339657740240441
350,362,0.00341484519375653
351,362,0.00279232963995903
355,362,0.00311962881080219
356,362,0.00323142135273522
358,362,0.00397768187761418
359,362,0.00419766075864236
315,363,0.0027471607466853
359,363,0.00286641139526983
317,364,0.00309215562012797
322,364,0.00293150597622173
323,364,0.00310017683087053
325,364,0.00337780298700651
326,364,0.00372553425826494
328,364,0.00317248906871795
330,364,0.00370827862602849
334,364,0.00377831898703833
344,364,0.00274739726162013
353,364,0.00381985416998945
345,365,0.00273532979708647
350,365,0.00354637498420043
314,366,0.00344772068633327
320,366,0.00323583024022646
325,366,0.00295473408878882
335,366,0.00374257664538253
346,366,0.00297024068031987
348,366,0.00365296291997898
355,366,0.00436464978559848
323,367,0.00503107659041132
326,367,0.00370374491957683
327,367,0.00398892287404793
328,367,0.00282554913637318
330,367,0.00297897681507432
337,367,0.00319501790195711
341,367,0.00332296679655418
351,367,0.00405573809813402
353,367,0.00278672688228888
359,367,0.00376861197907774
364,367,0.00353878522146482
319,368,0.00271831797711499
323,368,0.00402408632413397
324,368,0.00329765179561286
330,368,0.00492650056380633
335,368,0.00274271246974923
342,368,0.00327253712054976
345,368,0.00298338985375622
349,368,0.00330677403231206
356,368,0.00335748315811953
359,368,0.00278387596483792
361,368,0.00319017744435372
362,368,0.00395197285436475
313,369,0.00293574431843578
316,369,0.00287208429606019
335,369,0.00309592698735904
336,369,0.00308149499477118
346,369,0.00324730286175203
357,369,0.00280452153442458
358,369,0.00296580771142827
361,369,0.00310778479591607
327,370,0.00313275470759667
333,370,0.00409607186262263
336,370,0.00292480442627673
346,370,0.00517459838347026
351,370,0.00299736098507991
353,370,0.00531739110390005
355,370,0.00617438677489315
358,370,0.0042835271395102
362,370,0.00401129721376097
364,370,0.00268773305148275
366,370,0.0027679830704409
319,371,0.00317654510493507
325,371,0.00269968486494986
330,371,0.00359713415058746
333,371,0.00372967254938039
337,371,0.00370383963673957
345,371,0.00281247688002351
346,371,0.00332655704179919
353,371,0.00282201653221235
370,371,0.00357195053761722
336,372,0.00436119411522316
346,372,0.00429026708664465
353,372,0.00374817306133338
355,372,0.00409597290818716
370,372,0.00336676896471872
322,374,0.00286916333327428
339,374,0.00282191730673575
343,374,0.00301731840239092
365,375,0.00309383445616419
318,376,0.00327026625308576
330,376,0.00295860009867003
334,376,0.00277600163733764
343,376,0.00289845752724828
362,376,0.0045051044771423
364,376,0.00352902715347206
318,377,0.00352383010446526
323,377,0.00476972630790921
324,377,0.0031585436822925
327,377,0.00307376544387118
328,377,0.0030292301739727
331,377,0.00301657512686553
339,377,0.00302619603185804
341,377,0.00335524740516716
342,377,0.00327022020293787
355,377,0.00348788407096571
356,377,0.0030857868093521
365,377,0.00270684884588023
366,377,0.00272571639815828
367,377,0.00304988650753738
352,378,0.0030200553492863
324,379,0.00311252399209341
330,379,0.00426886392750999
333,379,0.00322063407366377
335,379,0.00273372343082822
337,379,0.00285062070301372
346,379,0.00564619332395335
351,379,0.00472170796907369
353,379,0.00541901280300148
358,379,0.00507406646165681
370,379,0.00475012508142571
371,379,0.00575948845412846
372,379,0.00377997273095766
313,380,0.0030914324837039
324,380,0.00311620037629569
330,380,0.00315438596505287
337,380,0.00343313051867484
343,380,0.00415256650609726
346,380,0.00372646253311705
347,380,0.00282946638746836
351,380,0.00414301489752682
353,380,0.00364427809578089
358,380,0.00349059501320783
367,380,0.00278943372377627
370,380,0.00331590732946705
371,380,0.00351227974874789
372,380,0.00364230211046518
379,380,0.00507138887737795
313,381,0.00296878868549516
372,381,0.00332327363716619
331,383,0.00341134455654805
336,383,0.00373277749652141
337,383,0.0030964644060337
346,383,0.00272410421275038
356,383,0.0031337509521764
358,383,0.00313484760555146
370,383,0.00320528214109682
371,383,0.00347448838763664
372,383,0.00284147285423818
379,383,0.00391161222487707
380,383,0.00282732236654108
312,384,0.00307359158916573
313,384,0.00280862759770596
324,384,0.00269519695264852
333,384,0.00309623045113751
334,384,0.00275268042007226
335,384,0.00342867211924035
346,384,0.00294840829489214
353,384,0.00309259774134903
355,384,0.00321278922319619
358,384,0.00393321657476223
370,384,0.00348260847676678
372,384,0.00497000939238965
379,384,0.00477756755894426
380,384,0.00328138639152187
319,385,0.00282658516639391
336,385,0.00331424746982544
339,385,0.0035621474862559
342,385,0.00454562662867701
355,385,0.00280607766030373
358,385,0.00296255018094774
370,385,0.003767508772608
371,385,0.00293959259977154
379,385,0.00292171314907351
315,386,0.00328650845894463
324,386,0.00292893800532705
330,386,0.00322743256637058
311,387,0.00286651495142445
325,387,0.00334284251275265
345,387,0.00315963470980486
346,387,0.00305300199203933
352,387,0.00279891750410184
353,387,0.00274812430591736
356,387,0.00355937207529843
366,387,0.00306231601678166
368,387,0.00294617878006416
369,387,0.00290619643504825
371,387,0.00327931306982685
379,387,0.0047650297371205
316,388,0.00286467460318286
328,388,0.00283898478345514
334,388,0.00279127522325938
320,389,0.00277724620203437
327,390,0.00394229749289184
336,390,0.00363868727802185
371,390,0.00282557510282529
372,390,0.00285142161844197
379,390,0.00303900877169253
383,390,0.00457062695775488
387,390,0.00404957741609437
318,391,0.00290602711098276
323,391,0.00430907145173562
326,391,0.00335112581527105
330,391,0.0027902774015699
343,391,0.00433433686321051
367,391,0.00453307275460957
368,391,0.00314812118339696
389,391,0.00291353367964322
318,393,0.00293669872908911
323,393,0.00530857887479046
324,393,0.00488765118362309
325,393,0.00305658157783801
327,393,0.00287850508752661
328,393,0.00577907319918999
330,393,0.00423153337148616
334,393,0.00550402230105996
340,393,0.00324333618997657
343,393,0.00269097210494975
355,393,0.00376676965101038
364,393,0.00403592937292235
367,393,0.00338041891886242
368,393,0.00313593615593762
377,393,0.00322429877753288
388,393,0.00271950250278453
391,393,0.00269439208180185
313,394,0.002981028223368
328,394,0.00270066405893868
330,394,0.00341432328267086
333,394,0.00303201585185683
338,394,0.00278792199591888
340,394,0.00366413281929843
367,394,0.00277024028684521
379,394,0.00302337976426409
384,394,0.00330277022745698
389,394,0.00341167158124709
391,394,0.00490773926182725
393,394,0.00328345844032856
326,395,0.00295410479605563
327,395,0.00365840050359264
332,395,0.00282422520850379
333,395,0.00300584570823944
334,395,0.00360689436955481
345,395,0.0027681966900835
358,395,0.00351254863444481
369,395,0.00378688581096444
370,395,0.00331057880724246
385,395,0.00346264640985661
330,396,0.00442312210360837
334,396,0.00277905374573822
338,396,0.0033938463029171
343,396,0.00334180748423533
359,396,0.00269925115602551
368,396,0.00331216417815791
391,396,0.00274239626956421
393,396,0.00282466086548522
311,397,0.00282499023399004
330,397,0.00340393511605405
332,397,0.00375062936164994
334,397,0.00376565961496947
335,397,0.00340064305691801
337,397,0.0046623676510025
341,397,0.00368173228785266
370,397,0.00296785606760665
371,397,0.00310806472917118
379,397,0.00339258150949964
385,397,0.00393110191477103
387,397,0.00363683106397772
390,397,0.00286614569765511
393,397,0.00333199261253422
394,397,0.00437239266504591
330,398,0.00292944026004027
342,398,0.00270887056304915
355,398,0.00347891315250422
367,398,0.00323395950454984
393,398,0.00374943848103325
318,399,0.00364280573943568
323,399,0.00366147078725361
326,399,0.00324744070804481
328,399,0.00352893059022289
338,399,0.00327057470703995
341,399,0.00326677506400186
344,399,0.00281112448111913
359,399,0.0041079412513763
364,399,0.00320647982450381
377,399,0.00282847061288402
381,399,0.00286679096278834
396,399,0.0026949627542184
311,400,0.00338033149915344
341,400,0.0035365906994432
350,400,0.00337813462516267
356,400,0.00365983028454355
362,400,0.00366040877991868
363,400,0.00284641253692582
368,400,0.00346163914130085
387,400,0.00278123188052928
318,401,0.00439039902687309
320,401,0.00347728021336826
322,401,0.0028692329941633
327,401,0.00661142660146011
328,401,0.00312848735830691
335,401,0.0036758712220782
336,401,0.00409067002577409
346,401,0.00619956561759231
350,401,0.00291850728940213
351,401,0.00465753924859944
353,401,0.00281106003508084
362,401,0.00282976004361899
366,401,0.00436128541082967
369,401,0.00449461325856041
370,401,0.00350468724722796
379,401,0.00361426137506373
390,401,0.00282868856670631
395,401,0.0034328437975232
400,401,0.00274114844214204
315,402,0.00375046424496865
323,402,0.00506570042244034
324,402,0.00342381549681032
326,402,0.00426843905539831
327,402,0.00280539276764197
334,402,0.0028842867855223
359,402,0.00335086398479587
364,402,0.0031813385880544
367,402,0.00381076613054171
368,402,0.00428693902734848
391,402,0.004434246269815
313,403,0.00268818475207027
336,403,0.00351673089136711
339,403,0.00280050424068354
342,403,0.00286818444419448
385,403,0.00313932939411734
313,404,0.0028025740314884
318,404,0.00399871139459884
324,404,0.00282296895040478
330,404,0.00493282313693293
337,404,0.00307627222842924
343,404,0.0040369243290905
351,404,0.00335994252677735
358,404,0.00280916537687047
359,404,0.00347727548369186
367,404,0.00275015519054277
371,404,0.00381529142493172
372,404,0.00277751270611493
379,404,0.00451961745525048
380,404,0.00509079352536155
383,404,0.00289107782802695
385,404,0.00327274267065214
393,404,0.00351268602223776
398,404,0.00362689062863825
318,405,0.00322161786893238
323,405,0.00335607520414058
330,405,0.00484951238893678
338,405,0.00372380221884329
341,405,0.00280882196780366
343,405,0.00372782098658171
351,405,0.00354386062648137
354,405,0.00363895438882642
359,405,0.00374740470463592
379,405,0.00324054976457779
385,405,0.00384511886978585
393,405,0.0028596418094375
394,405,0.00441942811305193
396,405,0.00274430270488447
397,405,0.00436527946125645
398,405,0.00269016483381053
399,405,0.00362605042248665
404,405,0.00434907640780929
318,406,0.00270910256601051
323,406,0.00292708202031583
327,406,0.00480471979963543
328,406,0.00517156542353768
333,406,0.00311993759316325
367,406,0.00286667363303845
377,406,0.00399720720277197
393,406,0.00310976392625733
405,406,0.00298166785947093
339,407,0.00346142501663092
342,407,0.00346418135997133
349,407,0.00297957204025399
355,407,0.0028984062824039
394,407,0.00284886264459952
405,407,0.00299358617081719
406,407,0.00353818317053656
324,408,0.00281209084706052
326,408,0.00285732874422399
327,408,0.00282793192519742
335,408,0.00303386105042198
346,408,0.00307596679640679
355,408,0.00279938256398411
356,408,0.00269437237103333
362,408,0.00371919583898818
367,408,0.00330124941057824
370,408,0.00308411620021096
377,408,0.0038125588734196
384,408,0.0031237832325837
391,408,0.00344204942202517
335,409,0.00400537594674691
343,409,0.00309359228977576
351,409,0.00293427330590388
366,409,0.00271897389055707
391,409,0.00303633298403552
319,410,0.00292119078613191
330,410,0.00365935768072543
396,410,0.00301284450265905
319,411,0.00299153805101007
340,411,0.00291847470482768
342,411,0.00277721572578363
347,412,0.00345620339611524
381,413,0.00301822110055867
390,413,0.00437159790627852
311,414,0.00335562858375101
323,414,0.00315118467877179
326,414,0.00330700893807866
327,414,0.00464350292906091
335,414,0.00309977723955726
339,414,0.00372481600149223
353,414,0.00380319540627671
355,414,0.00351287647773281
357,414,0.00360658305399715
362,414,0.00274422653476196
369,414,0.00285104705701604
370,414,0.00317095544684924
372,414,0.00311011644414706
381,414,0.00332872637025367
390,414,0.00296764556041476
399,414,0.00276456023943113
400,414,0.00324147948563948
401,414,0.00487365316940278
319,415,0.00359323970193674
330,415,0.00546227128060344
338,415,0.00368577396451945
342,415,0.00297965047642768
345,415,0.00286940212149668
349,415,0.00281677090304902
368,415,0.00525944531880437
391,415,0.00367236904599343
394,415,0.00410981035920129
396,415,0.00392447666229379
405,415,0.00335414829236433
407,415,0.0030961506389169
410,415,0.00330018378905747
319,416,0.00335502981444646
330,416,0.00380175653767662
331,416,0.00287778967195616
342,416,0.00278448975930491
350,416,0.00284932903597299
356,416,0.00283644124392796
365,416,0.00315582155036038
368,416,0.00411920543501782
391,416,0.00410562795387696
400,416,0.00400153635249007
415,416,0.00337119184722938
323,417,0.00284818760382106
327,417,0.00464778560550665
336,417,0.0027107388198889
344,417,0.0032826732531622
367,417,0.002692088924496
383,417,0.00337986642447626
390,417,0.00320200475858399
401,417,0.00382899645170512
406,417,0.00415926653716912
327,418,0.00433736290295402
328,418,0.00285487154951848
331,418,0.00292448510979647
333,418,0.00301794612386231
336,418,0.00299952542051941
337,418,0.00346349923073805
346,418,0.0040259549823719
350,418,0.002970603016686
353,418,0.00414564345701549
355,418,0.00397254078589898
358,418,0.00448662671199842
362,418,0.00334381387859936
370,418,0.00559941093888209
371,418,0.00311114257030308
379,418,0.00572646608457946
380,418,0.00324091354689856
383,418,0.00496222749317024
384,418,0.00350426966764137
385,418,0.00282437179424455
390,418,0.00285337954994386
393,418,0.00269779741427762
394,418,0.00371128319694403
395,418,0.00325671052299016
401,418,0.00278522332998065
414,418,0.00346868462958184
314,419,0.00283537589159732
318,419,0.0030909317888187
320,419,0.00284936496773475
328,419,0.0029477274716092
330,419,0.00308910803065521
343,419,0.00505742762758958
351,419,0.00322912730178934
359,419,0.0038426610035607
372,419,0.00297815892254084
379,419,0.00285240445309277
380,419,0.00423618767427385
388,419,0.00359557519682508
394,419,0.00302188446229215
401,419,0.0027310910310353
402,419,0.00283841710031911
404,419,0.00312652343810833
405,419,0.00321293155052329
414,419,0.00290165699142562
418,419,0.00322828219841093
332,420,0.00303136372570291
337,420,0.00270795696673072
417,420,0.00271833955478855
318,421,0.00387744696026876
351,421,0.0028795519223354
351,422,0.0035113296973947
404,422,0.00275155079757332
412,422,0.00306211131516886
413,422,0.00273530833318879
320,423,0.00329314342721796
323,423,0.00287982898016322
325,423,0.00317493031673737
327,423,0.00347214682718188
336,423,0.00330516791186061
337,423,0.00335524760768733
344,423,0.00347887861601372
383,423,0.004185066367845
387,423,0.00332311819572093
390,423,0.00535777598813822
393,423,0.00306273305490799
397,423,0.00329355811142139
401,423,0.00314079352458536
413,423,0.00431303443135146
414,423,0.00291874321251146
417,423,0.0031206381079366
333,424,0.00278541140298409
336,424,0.00284395056675407
357,424,0.00287689005991547
319,425,0.00277054482216477
342,425,0.00318032732254843
370,425,0.00269608112583019
388,426,0.00288585957932099
350,427,0.0037028404346728
400,427,0.00303835427340623
324,428,0.00289795734316487
328,428,0.00278346893559354
334,428,0.00346209118100054
343,428,0.00337217771599006
361,428,0.00437067796707439
362,428,0.00333041275336728
368,428,0.00387984685684769
369,428,0.00289798546027715
374,428,0.00272006033487542
376,428,0.00371730161443966
387,428,0.00309231365663846
410,428,0.00326580644344157
313,429,0.00347335774217896
316,429,0.00332063636046127
323,429,0.00271619875204235
327,429,0.00406770072865664
336,429,0.00297320741721383
342,429,0.00401013575837101
369,429,0.00299308749262624
372,429,0.00327455594928728
391,429,0.003399218640933
394,429,0.0030418488085463
395,429,0.00338346195785613
401,429,0.00370520842123746
403,429,0.00299489749461332
414,429,0.00424615097043538
417,429,0.00392016152800505
324,430,0.00358958932522349
353,430,0.00318252019445742
373,430,0.00308657307071402
411,430,0.00279292221171637
416,430,0.00329932042917645
331,431,0.00355510736103268
358,431,0.00285200916627358
367,431,0.00376749062021041
371,431,0.00283440831295806
372,431,0.00282184369755182
380,431,0.0028752947406456
383,431,0.00407464035323031
384,431,0.00329332874924703
393,431,0.00295788638497085
398,431,0.00278207159230872
404,431,0.00420578678382664
313,432,0.00346267946446319
333,432,0.00404156711289885
346,432,0.00324752235674145
353,432,0.0032808266479664
357,432,0.00309545249074123
358,432,0.00311663626714673
364,432,0.00451541340912952
367,432,0.00310497862456879
370,432,0.00450809567065864
372,432,0.00284874310732476
384,432,0.00305350816977402
401,432,0.0028877833420918
406,432,0.00274631887996409
414,432,0.00294989651976302
417,432,0.00295065548553954
418,432,0.0038722851090234
323,433,0.0036733778783067
361,433,0.00284781269881695
368,433,0.00286429378238315
369,433,0.00277340841384279
393,433,0.00408857309122472
395,433,0.0027417778334317
414,433,0.00352052461664321
423,433,0.00318982529335365
428,433,0.0033853507233885
327,434,0.00523052895223434
333,434,0.00388783085045707
346,434,0.00530270175626964
353,434,0.00279335795860718
367,434,0.00472284416818822
370,434,0.00405154357222214
372,434,0.00440332670806075
379,434,0.00314855657743811
380,434,0.00326690514183008
384,434,0.003061440073513
391,434,0.00291974345166927
395,434,0.00319528977574266
401,434,0.00438254033397096
408,434,0.00411676530279442
414,434,0.00272855756885274
427,434,0.00282018920200943
429,434,0.00499541140410342
432,434,0.00290263580787661
323,435,0.00371833132031761
324,435,0.00282337686396428
327,435,0.00428863779708852
334,435,0.00286041390121768
353,435,0.00357512717156629
367,435,0.00365236636272746
368,435,0.00279359369714776
370,435,0.00276513174960946
373,435,0.00282155002917991
379,435,0.0045017633344553
380,435,0.00425595334499696
383,435,0.00362787113564693
384,435,0.00378206343604523
387,435,0.00337586466923212
390,435,0.00316320990978666
391,435,0.00289739588148555
394,435,0.00347992157876569
395,435,0.003285443999139
397,435,0.00287587101997258
402,435,0.0051929057455573
414,435,0.00351204260583312
418,435,0.00609026659906265
423,435,0.00325809348068823
428,435,0.00303059417659416
432,435,0.00307977935078473
433,435,0.00280805802536204
434,435,0.00387268497745646
335,436,0.00283981396132497
385,436,0.00301586252687216
409,436,0.00288522474171702
413,436,0.00328390457125746
430,436,0.00280316782880063
318,437,0.00294299834877759
322,437,0.00375355953505168
327,437,0.00275563241357261
328,437,0.00269230262260972
333,437,0.00282485919408011
344,437,0.00314194871079364
357,437,0.00270682780455302
364,437,0.00448384389131114
376,437,0.00272538832887489
395,437,0.00345991215756713
401,437,0.00397997336258618
406,437,0.00326196005860547
432,437,0.00501072448699614
313,438,0.00341269978313468
318,438,0.00315192138980998
319,438,0.00349437715306348
330,438,0.00374516803099777
342,438,0.00403676489133514
343,438,0.00363490315947348
358,438,0.00281866978345601
362,438,0.00291255156369862
379,438,0.00340769191147183
380,438,0.00296606779791949
381,438,0.00283618553958876
385,438,0.00370714662891936
404,438,0.00551675387170235
405,438,0.00317806372101579
316,439,0.00377171305347558
323,439,0.00282507035154751
327,439,0.00335078932326723
330,439,0.00305808454587866
331,439,0.00301175297328394
334,439,0.00324570270692054
336,439,0.00304922221777124
342,439,0.00455454372415347
350,439,0.00278672140361378
358,439,0.00506578862999328
359,439,0.00278128020625738
367,439,0.00505936281065796
368,439,0.0027278966623798
369,439,0.00323841949748112
372,439,0.00297741941115224
379,439,0.00406888264460799
380,439,0.00287124793604583
384,439,0.00369728499057758
385,439,0.0028285582185219
389,439,0.0028017271293797
391,439,0.00426502372559228
393,439,0.00289896096820479
394,439,0.00344389807659402
395,439,0.00420277196265182
401,439,0.00289827733174831
414,439,0.00338391274053549
416,439,0.00293545714485615
418,439,0.00387887650280696
429,439,0.00387641579032813
431,439,0.00315966122980074
434,439,0.00410449532089767
435,439,0.00681724559744715
313,440,0.00293467675049653
319,440,0.00280297740869187
368,440,0.00286364553675752
359,441,0.00295874359840962
367,441,0.00324002146849813
322,442,0.00307988283634594
384,442,0.00276687511720345
405,442,0.0033157670891802
419,442,0.00294756509141024
438,442,0.00340810088475586
318,443,0.00274845036728361
327,443,0.00322766726023795
328,443,0.0029794731870056
366,443,0.00306218159288142
401,443,0.00298071496632916
406,443,0.00416129541446682
407,443,0.00329348092642506
417,443,0.00386861620528276
313,444,0.0037010935836717
319,444,0.00339244717653454
323,444,0.00275451265361102
333,444,0.00436878853385499
346,444,0.00403817225967351
351,444,0.00285076067348779
353,444,0.00463895506861994
355,444,0.00305802699298264
358,444,0.00350679419403896
362,444,0.00327242412119427
370,444,0.00372094465654828
372,444,0.0040577610423915
379,444,0.00323663473078506
384,444,0.00383006180156806
394,444,0.00278617644753436
406,444,0.00291545089624811
408,444,0.00293726089109968
414,444,0.00271224518989696
418,444,0.00269400604294766
425,444,0.00274824110353238
432,444,0.00397486046097477
434,444,0.00375971316595825
440,444,0.00277786278811456
315,445,0.00270473192411121
319,445,0.00372747660804917
330,445,0.00366021985737201
333,445,0.00365143911660006
345,445,0.00371883318995153
347,445,0.00315561012396345
351,445,0.00314230795631605
353,445,0.00314679621219278
371,445,0.00488461270836755
379,445,0.00390739812608759
387,445,0.00276989703752813
394,445,0.00274822952891852
405,445,0.00392352176442279
410,445,0.00315959011387657
415,445,0.00336194588475122
416,445,0.00301189949538394
418,445,0.00313225893732589
430,445,0.0027744159127653
435,445,0.00346484896594145
444,445,0.00332423093852527
364,446,0.0031756749480762
419,446,0.00325629585394671
433,446,0.0031034877855686
311,447,0.00396340516821588
316,447,0.00338834537688066
340,447,0.00386272471527906
341,447,0.00403703646516595
342,447,0.00306166190100258
349,447,0.00333302977136534
379,447,0.00269084009189789
387,447,0.00287952245801393
390,447,0.00270864521533262
393,447,0.00276732546751871
394,447,0.00386482924759785
397,447,0.00289643087359548
400,447,0.00312570633118074
406,447,0.00279184741794317
407,447,0.00272597722842521
416,447,0.00329812469791615
423,447,0.00279724908063957
434,447,0.00359677706068917
318,448,0.00323260184746426
321,448,0.00317836040326193
351,448,0.00276150724195466
369,448,0.00323360444065073
389,448,0.00274951910012524
391,448,0.00277028297247079
401,448,0.00466583765035163
419,448,0.00285145079531042
421,448,0.003043349905272
443,448,0.00339499650249556
325,449,0.00360715473886485
328,449,0.00353860456703983
338,449,0.0031791196111153
344,449,0.00302299430411134
363,449,0.00348892866008606
366,449,0.00406370541155233
387,449,0.00323183137858542
388,449,0.00319345170850757
396,449,0.00296309491220292
406,449,0.00305857340185749
407,449,0.00280734736519575
415,449,0.00398720918786692
443,449,0.00331038967739885
318,450,0.00383556858734018
323,450,0.00280692358830969
326,450,0.00323681572113452
327,450,0.0048837295991266
335,450,0.00271014374239624
346,450,0.0035679027733136
347,450,0.00298210225659681
351,450,0.00283979094861285
354,450,0.00360704931832681
357,450,0.00290822887824491
369,450,0.00341497221743182
384,450,0.00270201479512914
391,450,0.0027742204946652
395,450,0.00306651911758151
401,450,0.00396969823348393
402,450,0.00485208273468925
408,450,0.00369894998224303
414,450,0.00380281139711673
419,450,0.00426957050333336
434,450,0.00290220084969561
435,450,0.00447622985882468
439,450,0.00315196518991449
343,451,0.00363004058190613
371,451,0.00293897324987339
379,451,0.00284391299690333
380,451,0.00348373640459185
384,451,0.00307320760707634
388,451,0.00305905790441823
404,451,0.00339375398255252
405,451,0.00301779550712282
419,451,0.00271805931065551
313,452,0.0041269291457854
318,452,0.00549805787615561
323,452,0.00366137356868062
342,452,0.00314572150658477
343,452,0.00276890983856745
351,452,0.00370333208121637
367,452,0.00317859173048062
380,452,0.00270338428635875
385,452,0.00332339169571517
389,452,0.00281158345314735
391,452,0.00346696398713312
401,452,0.00443882193188095
404,452,0.00433254494599188
417,452,0.00321821968174121
429,452,0.0028112584218894
438,452,0.00293362605729291
443,452,0.00340857891262349
448,452,0.00445452472023416
319,453,0.00334997236164695
330,453,0.00288988633693568
340,453,0.00326176678707226
393,453,0.00436487945787731
394,453,0.00272974279329933
428,453,0.00322610433698774
433,453,0.00415785418267035
435,453,0.00321593689463291
439,453,0.00388300567942458
446,453,0.00297190437529338
311,454,0.0028478350515547
320,454,0.00289084094657196
336,454,0.00408328107277319
347,454,0.00281631102675182
372,454,0.00296226929524327
389,454,0.00279513812611117
